EXTERNAL_PERMIT_NMBR,Facility,DesignFlow,Flow_cfs,matched_COMID,geometry,mon_code,mean_dmr_cfs,sd_dmr_cfs,n_obs,low_dmr_cfs,high_dmr_cfs,ratio_dmr_to_design
CO0029955,SUMMIT COUNTY SNAKE RIVER WWTP,2.6,4.0222,1313401,"c(-106.013778, 39.600083)",08,0.8482458833333333,0.04558255035438084,6,0.8026633329789524,0.8938284336877141,0.21089102564102563
CO0029955,SUMMIT COUNTY SNAKE RIVER WWTP,2.6,4.0222,1313401,"c(-106.013778, 39.600083)",09,0.748748,0.02762562586491028,6,0.7211223741350897,0.7763736258649102,0.18615384615384617
CO0029955,SUMMIT COUNTY SNAKE RIVER WWTP,2.6,4.0222,1313401,"c(-106.013778, 39.600083)",10,0.6654420499999999,0.04976348183625216,6,0.6156785681637478,0.715205531836252,0.16544230769230767
CO0029955,SUMMIT COUNTY SNAKE RIVER WWTP,2.6,4.0222,1313401,"c(-106.013778, 39.600083)",11,0.7355469333333333,0.06370610364091234,6,0.671840829692421,0.7992530369742457,0.1828717948717949
CO0029955,SUMMIT COUNTY SNAKE RIVER WWTP,2.6,4.0222,1313401,"c(-106.013778, 39.600083)",12,1.0383464,0.055693203209224766,6,0.9826531967907752,1.0940396032092248,0.2581538461538462
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.51055)",01,0.394485,0.037576499437813514,6,0.3569085005621865,0.43206149943781347,0.36428571428571427
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.51055)",02,0.38675,0.02767357728953741,6,0.3590764227104626,0.4144235772895374,0.35714285714285715
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.51055)",03,0.37127999999999994,0.019568174161121926,6,0.351711825838878,0.3908481741611219,0.3428571428571428
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.51055)",04,0.36096666666666666,0.02113604377991933,6,0.3398306228867473,0.382102710446586,0.3333333333333333
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.51055)",05,0.45636499999999997,0.03207927477359797,6,0.424285725226402,0.4884442747735979,0.42142857142857143
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.51055)",06,0.5466066666666667,0.0475980166253455,6,0.49900865004132117,0.5942046832920121,0.5047619047619047
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.51055)",07,0.57239,0.025886261220964314,6,0.5465037387790357,0.5982762612209642,0.5285714285714286
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.51055)",08,0.6007516666666666,0.02838509638290253,6,0.572366570283764,0.6291367630495691,0.5547619047619047
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.51055)",09,0.6059083333333333,0.04734595121725475,6,0.5585623821160786,0.653254284550588,0.5595238095238095
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.51055)",10,0.5775466666666665,0.055920715541440146,6,0.5216259511252264,0.6334673822081067,0.5333333333333332
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.51055)",11,0.47183499999999995,0.05599199755322184,6,0.41584300244677813,0.5278269975532218,0.43571428571428567
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.51055)",12,0.4073766666666667,0.03617025831628337,6,0.3712064083503833,0.4435469249829501,0.37619047619047624
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.509722)",01,0.394485,0.037576499437813514,6,0.3569085005621865,0.43206149943781347,0.36428571428571427
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.509722)",02,0.38675,0.02767357728953741,6,0.3590764227104626,0.4144235772895374,0.35714285714285715
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.509722)",03,0.37127999999999994,0.019568174161121926,6,0.351711825838878,0.3908481741611219,0.3428571428571428
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.509722)",04,0.36096666666666666,0.02113604377991933,6,0.3398306228867473,0.382102710446586,0.3333333333333333
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.509722)",05,0.45636499999999997,0.03207927477359797,6,0.424285725226402,0.4884442747735979,0.42142857142857143
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.509722)",06,0.5466066666666667,0.0475980166253455,6,0.49900865004132117,0.5942046832920121,0.5047619047619047
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.509722)",07,0.57239,0.025886261220964314,6,0.5465037387790357,0.5982762612209642,0.5285714285714286
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.509722)",08,0.6007516666666666,0.02838509638290253,6,0.572366570283764,0.6291367630495691,0.5547619047619047
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.509722)",09,0.6059083333333333,0.04734595121725475,6,0.5585623821160786,0.653254284550588,0.5595238095238095
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.509722)",10,0.5775466666666665,0.055920715541440146,6,0.5216259511252264,0.6334673822081067,0.5333333333333332
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.509722)",11,0.47183499999999995,0.05599199755322184,6,0.41584300244677813,0.5278269975532218,0.43571428571428567
CO0030449,WEST MONTROSE SANITATION DIST WWTF,0.7,1.0829,9768164,"c(-107.916944, 38.509722)",12,0.4073766666666667,0.03617025831628337,6,0.3712064083503833,0.4435469249829501,0.37619047619047624
CO0031232,TRINIDAD WWTF,2,3.094,937198,"c(-104.493056, 37.1875)",01,1.4025617666666665,0.12547311281835116,6,1.2770886538483155,1.5280348794850176,0.45331666666666665
CO0031232,TRINIDAD WWTF,2,3.094,937198,"c(-104.493056, 37.1875)",02,1.3897732333333332,0.13112143002090343,6,1.2586518033124299,1.5208946633542366,0.4491833333333333
CO0031232,TRINIDAD WWTF,2,3.094,937198,"c(-104.493056, 37.1875)",03,1.4045470833333333,0.11279361134852307,6,1.2917534719848103,1.5173406946818564,0.45395833333333335
CO0031232,TRINIDAD WWTF,2,3.094,937198,"c(-104.493056, 37.1875)",04,1.3813678666666667,0.10207887051151512,6,1.2792889961551515,1.4834467371781819,0.4464666666666667
CO0031232,TRINIDAD WWTF,2,3.094,937198,"c(-104.493056, 37.1875)",05,1.573402133333333,0.1543687937172104,6,1.4190333396161225,1.7277709270505435,0.5085333333333333
CO0031232,TRINIDAD WWTF,2,3.094,937198,"c(-104.493056, 37.1875)",06,1.6000878833333334,0.13332772329445086,6,1.4667601600388824,1.7334156066277844,0.5171583333333334
CO0031232,TRINIDAD WWTF,2,3.094,937198,"c(-104.493056, 37.1875)",07,1.62435,0.1574599798043935,6,1.4668900201956065,1.7818099798043934,0.525
CO0031232,TRINIDAD WWTF,2,3.094,937198,"c(-104.493056, 37.1875)",08,1.693965,0.25621421285713253,6,1.4377507871428674,1.9501792128571325,0.5475
CO0031232,TRINIDAD WWTF,2,3.094,937198,"c(-104.493056, 37.1875)",09,1.7062120833333334,0.217577956020461,6,1.4886341273128725,1.9237900393537943,0.5514583333333334
CO0031232,TRINIDAD WWTF,2,3.094,937198,"c(-104.493056, 37.1875)",10,1.5430809333333333,0.08092017733313901,6,1.4621607560001944,1.6240011106664722,0.49873333333333336
CO0031232,TRINIDAD WWTF,2,3.094,937198,"c(-104.493056, 37.1875)",11,1.4679740833333332,0.11423777131072574,6,1.3537363120226076,1.582211854644059,0.4744583333333333
CO0031232,TRINIDAD WWTF,2,3.094,937198,"c(-104.493056, 37.1875)",12,1.4508281666666665,0.11827486966412887,6,1.3325532970025376,1.5691030363307954,0.46891666666666665
CO0031429,EVERGREEN METROPOLITAN DIST WWTF,0.99,1.5315299999999998,188201,"c(-105.315122, 39.637714)",01,0.6366162833333333,0.05620056752262975,6,0.5804157158107035,0.6928168508559631,0.4156734006734007
CO0031429,EVERGREEN METROPOLITAN DIST WWTF,0.99,1.5315299999999998,188201,"c(-105.315122, 39.637714)",02,0.6425206666666666,0.07231272194812381,6,0.5702079447185429,0.7148333886147904,0.41952861952861953
CO0031429,EVERGREEN METROPOLITAN DIST WWTF,0.99,1.5315299999999998,188201,"c(-105.315122, 39.637714)",03,0.69932135,0.07354332891760473,6,0.6257780210823952,0.7728646789176047,0.45661616161616164
CO0031429,EVERGREEN METROPOLITAN DIST WWTF,0.99,1.5315299999999998,188201,"c(-105.315122, 39.637714)",04,0.7058445333333333,0.07509984223572423,6,0.6307446910976091,0.7809443755690575,0.4608754208754209
CO0031429,EVERGREEN METROPOLITAN DIST WWTF,0.99,1.5315299999999998,188201,"c(-105.315122, 39.637714)",05,0.7838649,0.1678580973927204,6,0.6160068026072796,0.9517229973927204,0.5118181818181818
CO0031429,EVERGREEN METROPOLITAN DIST WWTF,0.99,1.5315299999999998,188201,"c(-105.315122, 39.637714)",06,0.7246147999999999,0.13281832443894176,6,0.5917964755610581,0.8574331244389417,0.4731313131313131
CO0031429,EVERGREEN METROPOLITAN DIST WWTF,0.99,1.5315299999999998,188201,"c(-105.315122, 39.637714)",07,0.663663,0.07297151609237673,6,0.5906914839076233,0.7366345160923767,0.4333333333333334
CO0031429,EVERGREEN METROPOLITAN DIST WWTF,0.99,1.5315299999999998,188201,"c(-105.315122, 39.637714)",08,0.6595376666666667,0.022364434202963124,6,0.6371732324637036,0.6819021008696298,0.4306397306397307
CO0031429,EVERGREEN METROPOLITAN DIST WWTF,0.99,1.5315299999999998,188201,"c(-105.315122, 39.637714)",09,0.6301188833333333,0.030259164455973764,6,0.5998597188773596,0.6603780477893071,0.4114309764309765
CO0031429,EVERGREEN METROPOLITAN DIST WWTF,0.99,1.5315299999999998,188201,"c(-105.315122, 39.637714)",10,0.6266897,0.05116993358135223,6,0.5755197664186478,0.6778596335813523,0.4091919191919193
CO0031429,EVERGREEN METROPOLITAN DIST WWTF,0.99,1.5315299999999998,188201,"c(-105.315122, 39.637714)",11,0.6368741166666667,0.0796859334598376,6,0.5571881832068291,0.7165600501265044,0.4158417508417509
CO0031429,EVERGREEN METROPOLITAN DIST WWTF,0.99,1.5315299999999998,188201,"c(-105.315122, 39.637714)",12,0.6504877166666666,0.06666621751983286,6,0.5838214991468338,0.7171539341864994,0.42473063973063974
CO0031755,VISTA WWTF,3.9,6.0333,17031250,"c(-107.102972, 37.254833)",01,1.4820259999999998,0.16131879824124654,6,1.3207072017587533,1.6433447982412464,0.24564102564102563
CO0031755,VISTA WWTF,3.9,6.0333,17031250,"c(-107.102972, 37.254833)",02,1.7764716666666667,0.2607815607297929,6,1.5156901059368737,2.0372532273964596,0.29444444444444445
CO0031755,VISTA WWTF,3.9,6.0333,17031250,"c(-107.102972, 37.254833)",03,3.717183166666666,1.5435399521141544,6,2.173643214552512,5.26072311878082,0.616111111111111
CO0031755,VISTA WWTF,3.9,6.0333,17031250,"c(-107.102972, 37.254833)",04,2.693842666666667,1.4700566147675629,6,1.223786051899104,4.1638992814342295,0.44649572649572655
CO0031755,VISTA WWTF,3.9,6.0333,17031250,"c(-107.102972, 37.254833)",05,1.794004333333333,0.31305205550429893,6,1.4809522778290343,2.107056388837632,0.2973504273504273
CO0031755,VISTA WWTF,3.9,6.0333,17031250,"c(-107.102972, 37.254833)",06,1.7764716666666667,0.1625032501061645,6,1.6139684165605022,1.9389749167728312,0.29444444444444445
CO0031755,VISTA WWTF,3.9,6.0333,17031250,"c(-107.102972, 37.254833)",07,1.8169515,0.18679344371658227,6,1.6301580562834177,2.0037449437165824,0.30115384615384616
CO0031755,VISTA WWTF,3.9,6.0333,17031250,"c(-107.102972, 37.254833)",08,1.6519381666666664,0.16632204621566762,6,1.4856161204509988,1.818260212882334,0.2738034188034188
CO0031755,VISTA WWTF,3.9,6.0333,17031250,"c(-107.102972, 37.254833)",09,1.543906,0.16247182915816508,6,1.381434170841835,1.706377829158165,0.2558974358974359
CO0031755,VISTA WWTF,3.9,6.0333,17031250,"c(-107.102972, 37.254833)",10,1.4229821666666664,0.17640254978249792,6,1.2465796168841685,1.5993847164491644,0.23585470085470084
CO0031755,VISTA WWTF,3.9,6.0333,17031250,"c(-107.102972, 37.254833)",11,1.3232006666666665,0.15713946470402226,6,1.1660612019626442,1.4803401313706888,0.2193162393162393
CO0031755,VISTA WWTF,3.9,6.0333,17031250,"c(-107.102972, 37.254833)",12,1.4100905,0.12104521246501239,6,1.2890452875349876,1.5311357124650122,0.2337179487179487
CO0031844,UTSD WWTF,2,3.094,13560,"c(-105.481306, 40.374139)",01,0.8743128333333332,0.06390002677751132,6,0.8104128065558219,0.9382128601108445,0.2825833333333333
CO0031844,UTSD WWTF,2,3.094,13560,"c(-105.481306, 40.374139)",02,0.8686404999999999,0.05830979357106315,6,0.8103307064289368,0.9269502935710631,0.28075
CO0031844,UTSD WWTF,2,3.094,13560,"c(-105.481306, 40.374139)",03,0.9769304999999999,0.05810421616629904,6,0.9188262838337009,1.035034716166299,0.31575
CO0031844,UTSD WWTF,2,3.094,13560,"c(-105.481306, 40.374139)",04,1.0663986666666667,0.05540477786857975,6,1.010993888798087,1.1218034445352465,0.3446666666666667
CO0031844,UTSD WWTF,2,3.094,13560,"c(-105.481306, 40.374139)",05,1.4598523333333333,0.33314876372735747,6,1.1267035696059757,1.7930010970606909,0.4718333333333333
CO0031844,UTSD WWTF,2,3.094,13560,"c(-105.481306, 40.374139)",06,1.680042,0.2548449500351145,6,1.4251970499648856,1.9348869500351145,0.543
CO0031844,UTSD WWTF,2,3.094,13560,"c(-105.481306, 40.374139)",07,1.6870034999999999,0.15280335391181704,6,1.534200146088183,1.8398068539118169,0.54525
CO0031844,UTSD WWTF,2,3.094,13560,"c(-105.481306, 40.374139)",08,1.4655246666666666,0.11451840998488697,6,1.3510062566817795,1.5800430766515536,0.4736666666666667
CO0031844,UTSD WWTF,2,3.094,13560,"c(-105.481306, 40.374139)",09,1.3172705,0.08257415916556464,6,1.2346963408344354,1.3998446591655647,0.42575
CO0031844,UTSD WWTF,2,3.094,13560,"c(-105.481306, 40.374139)",10,1.084447,0.06017014687700202,6,1.024276853122998,1.144617146877002,0.3505
CO0031844,UTSD WWTF,2,3.094,13560,"c(-105.481306, 40.374139)",11,0.9008696666666667,0.06463918176668595,6,0.8362304848999808,0.9655088484333526,0.2911666666666667
CO0031844,UTSD WWTF,2,3.094,13560,"c(-105.481306, 40.374139)",12,0.8915876666666667,0.06537547077816468,6,0.826212195888502,0.9569631374448313,0.2881666666666667
CO0032409,LA VETA TOWN OF,0.125,0.193375,1425880,"c(-104.997306, 37.521111)",01,0.041145842616666664,0.03238686224326255,6,0.008758980373404113,0.07353270485992922,0.21277746666666666
CO0032409,LA VETA TOWN OF,0.125,0.193375,1425880,"c(-104.997306, 37.521111)",02,0.0371948304,0.017066845957614745,5,0.02012798444238525,0.05426167635761474,0.19234559999999998
CO0032409,LA VETA TOWN OF,0.125,0.193375,1425880,"c(-104.997306, 37.521111)",03,0.04828187,0.02337203176485091,6,0.024909838235149088,0.07165390176485091,0.24967999999999999
CO0032409,LA VETA TOWN OF,0.125,0.193375,1425880,"c(-104.997306, 37.521111)",04,0.0520774345,0.03135504943762566,6,0.020722385062374338,0.08343248393762566,0.269308
CO0032409,LA VETA TOWN OF,0.125,0.193375,1425880,"c(-104.997306, 37.521111)",05,0.0821681315,0.06001372632760486,6,0.022154405172395142,0.14218185782760487,0.42491600000000007
CO0032409,LA VETA TOWN OF,0.125,0.193375,1425880,"c(-104.997306, 37.521111)",06,0.06705832466666667,0.044300561918613444,6,0.022757762748053224,0.11135888658528012,0.3467786666666667
CO0032409,LA VETA TOWN OF,0.125,0.193375,1425880,"c(-104.997306, 37.521111)",07,0.04589845866666666,0.029699151552086512,6,0.01619930711458015,0.07559761021875318,0.23735466666666666
CO0032409,LA VETA TOWN OF,0.125,0.193375,1425880,"c(-104.997306, 37.521111)",08,0.028138383,0.03251448441305274,6,0,0.060652867413052744,0.145512
CO0032409,LA VETA TOWN OF,0.125,0.193375,1425880,"c(-104.997306, 37.521111)",09,0.03294697466666667,0.031498861420101484,6,0.0014481132465651858,0.06444583608676815,0.1703786666666667
CO0032409,LA VETA TOWN OF,0.125,0.193375,1425880,"c(-104.997306, 37.521111)",10,0.019761635833333333,0.026095471917195596,6,0,0.045857107750528925,0.10219333333333333
CO0032409,LA VETA TOWN OF,0.125,0.193375,1425880,"c(-104.997306, 37.521111)",11,0.0313924975,0.026196161739520878,6,0.0051963357604791205,0.057588659239520876,0.16233999999999998
CO0032409,LA VETA TOWN OF,0.125,0.193375,1425880,"c(-104.997306, 37.521111)",12,0.039437671,0.03203508547071021,6,0.007402585529289789,0.07147275647071022,0.20394400000000001
CO0032999,SOUTH PLATTE RENEW WWTF,50,77.35,194423,"c(-105.003713, 39.663782)",01,28.825766666666663,2.3859267538352187,6,26.439839912831445,31.21169342050188,0.37266666666666665
CO0032999,SOUTH PLATTE RENEW WWTF,50,77.35,194423,"c(-105.003713, 39.663782)",02,29.392999999999997,2.477132995218464,6,26.915867004781532,31.870132995218462,0.38
CO0032999,SOUTH PLATTE RENEW WWTF,50,77.35,194423,"c(-105.003713, 39.663782)",03,30.140716666666666,2.6478868241801172,6,27.49282984248655,32.78860349084678,0.38966666666666666
CO0032999,SOUTH PLATTE RENEW WWTF,50,77.35,194423,"c(-105.003713, 39.663782)",04,31.300966666666667,1.9875588853331272,6,29.31340778133354,33.2885255519998,0.40466666666666673
CO0032999,SOUTH PLATTE RENEW WWTF,50,77.35,194423,"c(-105.003713, 39.663782)",05,33.466766666666665,3.388836416038205,6,30.07793025062846,36.85560308270487,0.4326666666666667
CO0032999,SOUTH PLATTE RENEW WWTF,50,77.35,194423,"c(-105.003713, 39.663782)",06,32.92531666666666,4.623865425125028,6,28.30145124154163,37.549182091791685,0.42566666666666664
CO0032999,SOUTH PLATTE RENEW WWTF,50,77.35,194423,"c(-105.003713, 39.663782)",07,30.939999999999998,2.9466187829442743,6,27.993381217055724,33.886618782944275,0.4
CO0032999,SOUTH PLATTE RENEW WWTF,50,77.35,194423,"c(-105.003713, 39.663782)",08,30.24385,2.567740406466354,6,27.676109593533646,32.81159040646635,0.391
CO0032999,SOUTH PLATTE RENEW WWTF,50,77.35,194423,"c(-105.003713, 39.663782)",09,29.444566666666663,1.9039206650138198,6,27.540646001652842,31.348487331680484,0.38066666666666665
CO0032999,SOUTH PLATTE RENEW WWTF,50,77.35,194423,"c(-105.003713, 39.663782)",10,29.676616666666664,2.5029229763751553,6,27.173693690291508,32.17953964304182,0.38366666666666666
CO0032999,SOUTH PLATTE RENEW WWTF,50,77.35,194423,"c(-105.003713, 39.663782)",11,29.238299999999995,2.2524659997433925,6,26.985834000256602,31.490765999743388,0.37799999999999995
CO0032999,SOUTH PLATTE RENEW WWTF,50,77.35,194423,"c(-105.003713, 39.663782)",12,28.748416666666664,2.1886997696501607,6,26.559716897016504,30.937116436316824,0.37166666666666665
CO0033405,KIOWA WWTF,0.27,0.41769,2883227,"c(-104.469944, 39.351194)",01,0.06059083333333334,0.01638408606443053,6,0.04420674726890281,0.07697491939776387,0.14506172839506173
CO0033405,KIOWA WWTF,0.27,0.41769,2883227,"c(-104.469944, 39.351194)",02,0.05749683333333333,0.009251870544201677,6,0.04824496278913165,0.06674870387753501,0.13765432098765432
CO0033405,KIOWA WWTF,0.27,0.41769,2883227,"c(-104.469944, 39.351194)",03,0.05156666666666666,0.016908835023935462,6,0.0346578316427312,0.06847550169060213,0.12345679012345678
CO0033405,KIOWA WWTF,0.27,0.41769,2883227,"c(-104.469944, 39.351194)",04,0.0611065,0.005246132241947392,6,0.05586036775805261,0.06635263224194739,0.14629629629629629
CO0033405,KIOWA WWTF,0.27,0.41769,2883227,"c(-104.469944, 39.351194)",05,0.06471616666666666,0.003583790586329878,6,0.06113237608033678,0.06829995725299653,0.15493827160493825
CO0033405,KIOWA WWTF,0.27,0.41769,2883227,"c(-104.469944, 39.351194)",06,0.06239566666666666,0.011141264446491996,6,0.05125440222017467,0.07353693111315866,0.1493827160493827
CO0033405,KIOWA WWTF,0.27,0.41769,2883227,"c(-104.469944, 39.351194)",07,0.06677883333333333,0.007283506447218032,6,0.05949532688611529,0.07406233978055136,0.15987654320987654
CO0033405,KIOWA WWTF,0.27,0.41769,2883227,"c(-104.469944, 39.351194)",08,0.060023599999999996,0.012052708670668183,5,0.04797089132933181,0.07207630867066818,0.1437037037037037
CO0033405,KIOWA WWTF,0.27,0.41769,2883227,"c(-104.469944, 39.351194)",09,0.0529074,0.010284932561762375,5,0.042622467438237624,0.06319233256176238,0.12666666666666668
CO0033405,KIOWA WWTF,0.27,0.41769,2883227,"c(-104.469944, 39.351194)",10,0.059559499999999994,0.005425538747442505,6,0.05413396125255749,0.0649850387474425,0.14259259259259258
CO0033405,KIOWA WWTF,0.27,0.41769,2883227,"c(-104.469944, 39.351194)",11,0.06084866666666666,0.006611803919254309,6,0.05423686274741235,0.06746047058592097,0.145679012345679
CO0033405,KIOWA WWTF,0.27,0.41769,2883227,"c(-104.469944, 39.351194)",12,0.06497399999999999,0.005534715457907479,6,0.05943928454209251,0.07050871545790748,0.15555555555555553
CO0033791,CLIFTON SANITATION DISTRICT,2.5,3.8674999999999997,3179738,"c(-108.4575, 39.057222)",01,1.5985666666666667,0.27090910406752056,6,1.3276575625991462,1.8694757707341871,0.4133333333333334
CO0033791,CLIFTON SANITATION DISTRICT,2.5,3.8674999999999997,3179738,"c(-108.4575, 39.057222)",02,1.5985666666666667,0.12631202106951928,6,1.4722546455971475,1.724878687736186,0.4133333333333334
CO0033791,CLIFTON SANITATION DISTRICT,2.5,3.8674999999999997,3179738,"c(-108.4575, 39.057222)",03,1.5212166666666667,0.18085129158141688,6,1.3403653750852498,1.7020679582480835,0.39333333333333337
CO0033791,CLIFTON SANITATION DISTRICT,2.5,3.8674999999999997,3179738,"c(-108.4575, 39.057222)",04,1.4438666666666666,0.1597734729755433,6,1.2840931936911233,1.60364013964221,0.37333333333333335
CO0033791,CLIFTON SANITATION DISTRICT,2.5,3.8674999999999997,3179738,"c(-108.4575, 39.057222)",05,1.4954333333333332,0.15977347297554328,6,1.3356598603577898,1.6552068063088765,0.38666666666666666
CO0033791,CLIFTON SANITATION DISTRICT,2.5,3.8674999999999997,3179738,"c(-108.4575, 39.057222)",06,1.4438666666666666,0.21136043779919333,6,1.2325062288674733,1.65522710446586,0.37333333333333335
CO0033791,CLIFTON SANITATION DISTRICT,2.5,3.8674999999999997,3179738,"c(-108.4575, 39.057222)",07,1.4180833333333334,0.2277122343368197,6,1.1903710989965137,1.645795567670153,0.3666666666666667
CO0033791,CLIFTON SANITATION DISTRICT,2.5,3.8674999999999997,3179738,"c(-108.4575, 39.057222)",08,1.547,0.19568174161121935,6,1.3513182583887806,1.7426817416112192,0.4
CO0033791,CLIFTON SANITATION DISTRICT,2.5,3.8674999999999997,3179738,"c(-108.4575, 39.057222)",09,1.547,0.2187788380991178,6,1.3282211619008821,1.7657788380991177,0.4
CO0033791,CLIFTON SANITATION DISTRICT,2.5,3.8674999999999997,3179738,"c(-108.4575, 39.057222)",10,1.5727833333333332,0.11645392937409489,6,1.4563294039592383,1.6892372627074281,0.4066666666666667
CO0033791,CLIFTON SANITATION DISTRICT,2.5,3.8674999999999997,3179738,"c(-108.4575, 39.057222)",11,1.62435,0.08473267964604927,6,1.5396173203539507,1.7090826796460492,0.42000000000000004
CO0033791,CLIFTON SANITATION DISTRICT,2.5,3.8674999999999997,3179738,"c(-108.4575, 39.057222)",12,1.62435,0.21323923419483568,6,1.4111107658051643,1.8375892341948357,0.42000000000000004
CO0035556,STEAMBOAT LAKE WATER & SANITATION DIST WWTF,0.11,0.17017,1354376,"c(-106.909564, 40.730768)",01,0.022947166666666668,0.006446864584173198,6,0.016500302082493472,0.029394031250839864,0.13484848484848486
CO0035556,STEAMBOAT LAKE WATER & SANITATION DIST WWTF,0.11,0.17017,1354376,"c(-106.909564, 40.730768)",02,0.022947166666666668,0.0054840368130298555,6,0.01746312985363681,0.028431203479696524,0.13484848484848486
CO0035556,STEAMBOAT LAKE WATER & SANITATION DIST WWTF,0.11,0.17017,1354376,"c(-106.909564, 40.730768)",03,0.03661233333333333,0.006004804931608242,6,0.03060752840172509,0.042617138264941574,0.21515151515151515
CO0035556,STEAMBOAT LAKE WATER & SANITATION DIST WWTF,0.11,0.17017,1354376,"c(-106.909564, 40.730768)",04,0.08379583333333333,0.05104084191867006,6,0.03275499141466327,0.13483667525200338,0.4924242424242425
CO0035556,STEAMBOAT LAKE WATER & SANITATION DIST WWTF,0.11,0.17017,1354376,"c(-106.909564, 40.730768)",05,0.137683,0.03132436256334675,6,0.10635863743665325,0.16900736256334675,0.8090909090909092
CO0035556,STEAMBOAT LAKE WATER & SANITATION DIST WWTF,0.11,0.17017,1354376,"c(-106.909564, 40.730768)",06,0.07245116666666666,0.027870340287959646,6,0.044580826378707014,0.10032150695462631,0.4257575757575758
CO0035556,STEAMBOAT LAKE WATER & SANITATION DIST WWTF,0.11,0.17017,1354376,"c(-106.909564, 40.730768)",07,0.044863,0.015776366375056076,6,0.029086633624943924,0.06063936637505608,0.26363636363636367
CO0035556,STEAMBOAT LAKE WATER & SANITATION DIST WWTF,0.11,0.17017,1354376,"c(-106.909564, 40.730768)",08,0.03197133333333333,0.005677019276580507,6,0.026294314056752824,0.03764835260991384,0.18787878787878787
CO0035556,STEAMBOAT LAKE WATER & SANITATION DIST WWTF,0.11,0.17017,1354376,"c(-106.909564, 40.730768)",09,0.028361666666666667,0.004554244686736392,6,0.023807421979930275,0.03291591135340306,0.16666666666666669
CO0035556,STEAMBOAT LAKE WATER & SANITATION DIST WWTF,0.11,0.17017,1354376,"c(-106.909564, 40.730768)",10,0.0255255,0.005599199755322183,6,0.019926300244677817,0.031124699755322182,0.15
CO0035556,STEAMBOAT LAKE WATER & SANITATION DIST WWTF,0.11,0.17017,1354376,"c(-106.909564, 40.730768)",11,0.02655683333333333,0.005306608386405262,6,0.02125022494692807,0.031863441719738594,0.15606060606060607
CO0035556,STEAMBOAT LAKE WATER & SANITATION DIST WWTF,0.11,0.17017,1354376,"c(-106.909564, 40.730768)",12,0.024494166666666668,0.005822696468704742,6,0.018671470197961927,0.030316863135371408,0.14393939393939395
CO0036528,COSTILLA COUNTY W&S SYSTEM,0.216,0.334152,17899359,"c(-105.40851, 37.15302)",01,0.07219333333333333,0.03747020078231056,6,0.03472313255102277,0.10966353411564389,0.21604938271604937
CO0036528,COSTILLA COUNTY W&S SYSTEM,0.216,0.334152,17899359,"c(-105.40851, 37.15302)",02,0.06445833333333333,0.02838509638290253,6,0.0360732369504308,0.09284342971623585,0.1929012345679012
CO0036528,COSTILLA COUNTY W&S SYSTEM,0.216,0.334152,17899359,"c(-105.40851, 37.15302)",03,0.06188,0.02935226124168289,6,0.032527738758317104,0.09123226124168289,0.18518518518518517
